name, memory.used [MiB], memory.free [MiB]
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 311 MiB, 15839 MiB
Tesla V100-SXM2-16GB, 537 MiB, 15613 MiB
Tesla V100-SXM2-16GB, 1023 MiB, 15127 MiB
Tesla V100-SXM2-16GB, 1023 MiB, 15127 MiB
Tesla V100-SXM2-16GB, 1023 MiB, 15127 MiB
Tesla V100-SXM2-16GB, 1023 MiB, 15127 MiB
Tesla V100-SXM2-16GB, 1023 MiB, 15127 MiB
Tesla V100-SXM2-16GB, 1023 MiB, 15127 MiB
Tesla V100-SXM2-16GB, 1023 MiB, 15127 MiB
Tesla V100-SXM2-16GB, 1023 MiB, 15127 MiB
Tesla V100-SXM2-16GB, 1023 MiB, 15127 MiB
Tesla V100-SXM2-16GB, 1023 MiB, 15127 MiB
Tesla V100-SXM2-16GB, 1309 MiB, 14841 MiB
Tesla V100-SXM2-16GB, 1717 MiB, 14433 MiB
Tesla V100-SXM2-16GB, 2179 MiB, 13971 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
Tesla V100-SXM2-16GB, 0 MiB, 16150 MiB
